id,ParagraphNum,PlainText,character_id,chapter_id
631433,1420,"[Enter SIR TOBY BELCH, SIR ANDREW, and FABIAN]",1261,18715
631434,1421,"No, faith, I'll not stay a jot longer.",60,18715
631435,1422,"Thy reason, dear venom, give thy reason.",159,18715
631436,1423,"You must needs yield your reason, Sir Andrew.",391,18715
631437,1424,"Marry, I saw your niece do more favours to the
count's serving-man than ever she bestowed upon me;
I saw't i' the orchard.",60,18715
631438,1427,"Did she see thee the while, old boy? tell me that.",159,18715
631439,1428,"As plain as I see you now.",60,18715
631440,1429,"This was a great argument of love in her toward you.",391,18715
631441,1430,"'Slight, will you make an ass o' me?",60,18715
631442,1431,"I will prove it legitimate, sir, upon the oaths of
judgment and reason.",391,18715
631443,1433,"And they have been grand-jury-men since before Noah
was a sailor.",159,18715
631444,1435,"She did show favour to the youth in your sight only
to exasperate you, to awake your dormouse valour, to
put fire in your heart and brimstone in your liver.
You should then have accosted her; and with some
excellent jests, fire-new from the mint, you should
have banged the youth into dumbness. This was
looked for at your hand, and this was balked: the
double gilt of this opportunity you let time wash
off, and you are now sailed into the north of my
lady's opinion; where you will hang like an icicle
on a Dutchman's beard, unless you do redeem it by
some laudable attempt either of valour or policy.",391,18715
631445,1447,"An't be any way, it must be with valour; for policy
I hate: I had as lief be a Brownist as a
politician.",60,18715
631446,1450,"Why, then, build me thy fortunes upon the basis of
valour. Challenge me the count's youth to fight
with him; hurt him in eleven places: my niece shall
take note of it; and assure thyself, there is no
love-broker in the world can more prevail in man's
commendation with woman than report of valour.",159,18715
631447,1456,"There is no way but this, Sir Andrew.",391,18715
631448,1457,"Will either of you bear me a challenge to him?",60,18715
631449,1458,"Go, write it in a martial hand; be curst and brief;
it is no matter how witty, so it be eloquent and fun
of invention: taunt him with the licence of ink:
if thou thou'st him some thrice, it shall not be
amiss; and as many lies as will lie in thy sheet of
paper, although the sheet were big enough for the
bed of Ware in England, set 'em down: go, about it.
Let there be gall enough in thy ink, though thou
write with a goose-pen, no matter: about it.",159,18715
631450,1467,"Where shall I find you?",60,18715
631451,1468,"We'll call thee at the cubiculo: go.",159,18715
631452,1469,"[Exit SIR ANDREW]",1261,18715
631453,1470,"This is a dear manikin to you, Sir Toby.",391,18715
631454,1471,"I have been dear to him, lad, some two thousand
strong, or so.",159,18715
631455,1473,"We shall have a rare letter from him: but you'll
not deliver't?",391,18715
631456,1475,"Never trust me, then; and by all means stir on the
youth to an answer. I think oxen and wainropes
cannot hale them together. For Andrew, if he were
opened, and you find so much blood in his liver as
will clog the foot of a flea, I'll eat the rest of
the anatomy.",159,18715
631457,1481,"And his opposite, the youth, bears in his visage no
great presage of cruelty.",391,18715
631458,1483,"[Enter MARIA]",1261,18715
631459,1484,"Look, where the youngest wren of nine comes.",159,18715
631460,1485,"If you desire the spleen, and will laugh yourself
into stitches, follow me. Yond gull Malvolio is
turned heathen, a very renegado; for there is no
Christian, that means to be saved by believing
rightly, can ever believe such impossible passages
of grossness. He's in yellow stockings.",738,18715
631461,1491,"And cross-gartered?",159,18715
631462,1492,"Most villanously; like a pedant that keeps a school
i' the church. I have dogged him, like his
murderer. He does obey every point of the letter
that I dropped to betray him: he does smile his
face into more lines than is in the new map with the
augmentation of the Indies: you have not seen such
a thing as 'tis. I can hardly forbear hurling things
at him. I know my lady will strike him: if she do,
he'll smile and take't for a great favour.",738,18715
631463,1501,"Come, bring us, bring us where he is.",159,18715
631464,1502,[Exeunt],1261,18715
631465,1504,"[Enter SEBASTIAN and ANTONIO]",1261,18716
631466,1505,"I would not by my will have troubled you;
But, since you make your pleasure of your pains,
I will no further chide you.",976,18716
631467,1508,"I could not stay behind you: my desire,
More sharp than filed steel, did spur me forth;
And not all love to see you, though so much
As might have drawn one to a longer voyage,
But jealousy what might befall your travel,
Being skilless in these parts; which to a stranger,
Unguided and unfriended, often prove
Rough and unhospitable: my willing love,
The rather by these arguments of fear,
Set forth in your pursuit.",116,18716
631468,1518,"My kind Antonio,
I can no other answer make but thanks,
And thanks; and ever thanks; and oft good turns
Are shuffled off with such uncurrent pay:
But, were my worth as is my conscience firm,
You should find better dealing. What's to do?
Shall we go see the reliques of this town?",976,18716
631469,1525,"To-morrow, sir: best first go see your lodging.",116,18716
631470,1526,"I am not weary, and 'tis long to night:
I pray you, let us satisfy our eyes
With the memorials and the things of fame
That do renown this city.",976,18716
631471,1530,"Would you'ld pardon me;
I do not without danger walk these streets:
Once, in a sea-fight, 'gainst the count his galleys
I did some service; of such note indeed,
That were I ta'en here it would scarce be answer'd.",116,18716
631472,1535,"Belike you slew great number of his people.",976,18716
631473,1536,"The offence is not of such a bloody nature;
Albeit the quality of the time and quarrel
Might well have given us bloody argument.
It might have since been answer'd in repaying
What we took from them; which, for traffic's sake,
Most of our city did: only myself stood out;
For which, if I be lapsed in this place,
I shall pay dear.",116,18716
631474,1544,"Do not then walk too open.",976,18716
631475,1545,"It doth not fit me. Hold, sir, here's my purse.
In the south suburbs, at the Elephant,
Is best to lodge: I will bespeak our diet,
Whiles you beguile the time and feed your knowledge
With viewing of the town: there shall you have me.",116,18716
631476,1550,"Why I your purse?",976,18716
631477,1551,"Haply your eye shall light upon some toy
You have desire to purchase; and your store,
I think, is not for idle markets, sir.",116,18716
631478,1554,"I'll be your purse-bearer and leave you
For an hour.",976,18716
631479,1556,"To the Elephant.",116,18716
631480,1557,"I do remember.",976,18716
631481,1558,[Exeunt],1261,18716
631482,1560,"[Enter OLIVIA and MARIA]",1261,18717
631483,1561,"I have sent after him: he says he'll come;
How shall I feast him? what bestow of him?
For youth is bought more oft than begg'd or borrow'd.
I speak too loud.
Where is Malvolio? he is sad and civil,
And suits well for a servant with my fortunes:
Where is Malvolio?",836,18717
631484,1568,"He's coming, madam; but in very strange manner. He
is, sure, possessed, madam.",738,18717
631485,1570,"Why, what's the matter? does he rave?",836,18717
631486,1571,"No. madam, he does nothing but smile: your
ladyship were best to have some guard about you, if
he come; for, sure, the man is tainted in's wits.",738,18717
631487,1574,"Go call him hither.
[Exit MARIA]
I am as mad as he,
If sad and merry madness equal be.
[Re-enter MARIA, with MALVOLIO]
How now, Malvolio!",836,18717
631488,1580,"Sweet lady, ho, ho.",728,18717
631489,1581,"Smilest thou?
I sent for thee upon a sad occasion.",836,18717
631490,1583,"Sad, lady! I could be sad: this does make some
obstruction in the blood, this cross-gartering; but
what of that? if it please the eye of one, it is
with me as the very true sonnet is, 'Please one, and
please all.'",728,18717
631491,1588,"Why, how dost thou, man? what is the matter with thee?",836,18717
631492,1589,"Not black in my mind, though yellow in my legs. It
did come to his hands, and commands shall be
executed: I think we do know the sweet Roman hand.",728,18717
631493,1592,"Wilt thou go to bed, Malvolio?",836,18717
631494,1593,"To bed! ay, sweet-heart, and I'll come to thee.",728,18717
631495,1594,"God comfort thee! Why dost thou smile so and kiss
thy hand so oft?",836,18717
631496,1596,"How do you, Malvolio?",738,18717
631497,1597,"At your request! yes; nightingales answer daws.",728,18717
631498,1598,"Why appear you with this ridiculous boldness before my lady?",738,18717
631499,1599,"'Be not afraid of greatness:' 'twas well writ.",728,18717
631500,1600,"What meanest thou by that, Malvolio?",836,18717
631501,1601,"'Some are born great,'--",728,18717
631502,1602,Ha!,836,18717
631503,1603,"'Some achieve greatness,'--",728,18717
631504,1604,"What sayest thou?",836,18717
631505,1605,"'And some have greatness thrust upon them.'",728,18717
631506,1606,"Heaven restore thee!",836,18717
631507,1607,"'Remember who commended thy yellow stockings,'--",728,18717
631508,1608,"Thy yellow stockings!",836,18717
631509,1609,"'And wished to see thee cross-gartered.'",728,18717
631510,1610,Cross-gartered!,836,18717
631511,1611,"'Go to thou art made, if thou desirest to be so;'--",728,18717
631512,1612,"Am I made?",836,18717
631513,1613,"'If not, let me see thee a servant still.'",728,18717
631514,1614,"Why, this is very midsummer madness.",836,18717
631515,1615,"[Enter Servant]",1261,18717
631516,1616,"Madam, the young gentleman of the Count Orsino's is
returned: I could hardly entreat him back: he
attends your ladyship's pleasure.",1050,18717
631517,1619,"I'll come to him.
[Exit Servant]
Good Maria, let this fellow be looked to. Where's
my cousin Toby? Let some of my people have a special
care of him: I would not have him miscarry for the
half of my dowry.",836,18717
631518,1625,"[Exeunt OLIVIA and MARIA]",1261,18717
631519,1626,"O, ho! do you come near me now? no worse man than
Sir Toby to look to me! This concurs directly with
the letter: she sends him on purpose, that I may
appear stubborn to him; for she incites me to that
in the letter. 'Cast thy humble slough,' says she;
'be opposite with a kinsman, surly with servants;
let thy tongue tang with arguments of state; put
thyself into the trick of singularity;' and
consequently sets down the manner how; as, a sad
face, a reverend carriage, a slow tongue, in the
habit of some sir of note, and so forth. I have
limed her; but it is Jove's doing, and Jove make me
thankful! And when she went away now, 'Let this
fellow be looked to:' fellow! not Malvolio, nor
after my degree, but fellow. Why, every thing
adheres together, that no dram of a scruple, no
scruple of a scruple, no obstacle, no incredulous
or unsafe circumstance--What can be said? Nothing
that can be can come between me and the full
prospect of my hopes. Well, Jove, not I, is the
doer of this, and he is to be thanked.",728,18717
631520,1647,"[Re-enter MARIA, with SIR TOBY BELCH and FABIAN]",1261,18717
631521,1648,"Which way is he, in the name of sanctity? If all
the devils of hell be drawn in little, and Legion
himself possessed him, yet I'll speak to him.",159,18717
631522,1651,"Here he is, here he is. How is't with you, sir?
how is't with you, man?",391,18717
631523,1653,"Go off; I discard you: let me enjoy my private: go
off.",728,18717
631524,1655,"Lo, how hollow the fiend speaks within him! did not
I tell you? Sir Toby, my lady prays you to have a
care of him.",738,18717
631525,1658,"Ah, ha! does she so?",728,18717
631526,1659,"Go to, go to; peace, peace; we must deal gently
with him: let me alone. How do you, Malvolio? how
is't with you? What, man! defy the devil:
consider, he's an enemy to mankind.",159,18717
631527,1663,"Do you know what you say?",728,18717
631528,1664,"La you, an you speak ill of the devil, how he takes
it at heart! Pray God, he be not bewitched!",738,18717
631529,1666,"Carry his water to the wise woman.",391,18717
631530,1667,"Marry, and it shall be done to-morrow morning, if I
live. My lady would not lose him for more than I'll say.",738,18717
631531,1669,"How now, mistress!",728,18717
631532,1670,"O Lord!",738,18717
631533,1671,"Prithee, hold thy peace; this is not the way: do
you not see you move him? let me alone with him.",159,18717
631534,1673,"No way but gentleness; gently, gently: the fiend is
rough, and will not be roughly used.",391,18717
631535,1675,"Why, how now, my bawcock! how dost thou, chuck?",159,18717
631536,1676,Sir!,728,18717
631537,1677,"Ay, Biddy, come with me. What, man! 'tis not for
gravity to play at cherry-pit with Satan: hang
him, foul collier!",159,18717
631538,1680,"Get him to say his prayers, good Sir Toby, get him to pray.",738,18717
631539,1681,"My prayers, minx!",728,18717
631540,1682,"No, I warrant you, he will not hear of godliness.",738,18717
631541,1683,"Go, hang yourselves all! you are idle shallow
things: I am not of your element: you shall know
more hereafter.",728,18717
631542,1686,[Exit],1261,18717
631543,1687,"Is't possible?",159,18717
631544,1688,"If this were played upon a stage now, I could
condemn it as an improbable fiction.",391,18717
631545,1690,"His very genius hath taken the infection of the device, man.",159,18717
631546,1691,"Nay, pursue him now, lest the device take air and taint.",738,18717
631547,1692,"Why, we shall make him mad indeed.",391,18717
631548,1693,"The house will be the quieter.",738,18717
631549,1694,"Come, we'll have him in a dark room and bound. My
niece is already in the belief that he's mad: we
may carry it thus, for our pleasure and his penance,
till our very pastime, tired out of breath, prompt
us to have mercy on him: at which time we will
bring the device to the bar and crown thee for a
finder of madmen. But see, but see.",159,18717
631550,1701,"[Enter SIR ANDREW]",1261,18717
631551,1702,"More matter for a May morning.",391,18717
631552,1703,"Here's the challenge, read it: warrant there's
vinegar and pepper in't.",60,18717
631553,1705,"Is't so saucy?",391,18717
631554,1706,"Ay, is't, I warrant him: do but read.",60,18717
631555,1707,"Give me.
[Reads]
'Youth, whatsoever thou art, thou art but a scurvy fellow.'",159,18717
631556,1710,"Good, and valiant.",391,18717
631557,1711,"[Reads] 'Wonder not, nor admire not in thy mind,
why I do call thee so, for I will show thee no reason for't.'",159,18717
631558,1713,"A good note; that keeps you from the blow of the law.",391,18717
631559,1714,"[Reads] 'Thou comest to the lady Olivia, and in my
sight she uses thee kindly: but thou liest in thy
throat; that is not the matter I challenge thee for.'",159,18717
631560,1717,"Very brief, and to exceeding good sense--less.",391,18717
631561,1718,"[Reads] 'I will waylay thee going home; where if it
be thy chance to kill me,'--",159,18717
631562,1720,Good.,391,18717
631563,1721,"[Reads] 'Thou killest me like a rogue and a villain.'",159,18717
631564,1722,"Still you keep o' the windy side of the law: good.",391,18717
631565,1723,"[Reads] 'Fare thee well; and God have mercy upon
one of our souls! He may have mercy upon mine; but
my hope is better, and so look to thyself. Thy
friend, as thou usest him, and thy sworn enemy,
ANDREW AGUECHEEK.
If this letter move him not, his legs cannot:
I'll give't him.",159,18717
631566,1730,"You may have very fit occasion for't: he is now in
some commerce with my lady, and will by and by depart.",738,18717
631567,1732,"Go, Sir Andrew: scout me for him at the corner the
orchard like a bum-baily: so soon as ever thou seest
him, draw; and, as thou drawest swear horrible; for
it comes to pass oft that a terrible oath, with a
swaggering accent sharply twanged off, gives manhood
more approbation than ever proof itself would have
earned him. Away!",159,18717
631568,1739,"Nay, let me alone for swearing.",60,18717
631569,1740,[Exit],1261,18717
631570,1741,"Now will not I deliver his letter: for the behavior
of the young gentleman gives him out to be of good
capacity and breeding; his employment between his
lord and my niece confirms no less: therefore this
letter, being so excellently ignorant, will breed no
terror in the youth: he will find it comes from a
clodpole. But, sir, I will deliver his challenge by
word of mouth; set upon Aguecheek a notable report
of valour; and drive the gentleman, as I know his
youth will aptly receive it, into a most hideous
opinion of his rage, skill, fury and impetuosity.
This will so fright them both that they will kill
one another by the look, like cockatrices.",159,18717
631571,1754,"[Re-enter OLIVIA, with VIOLA]",1261,18717
631572,1755,"Here he comes with your niece: give them way till
he take leave, and presently after him.",391,18717
631573,1757,"I will meditate the while upon some horrid message
for a challenge.",159,18717
631574,1759,"[Exeunt SIR TOBY BELCH, FABIAN, and MARIA]",1261,18717
631575,1760,"I have said too much unto a heart of stone
And laid mine honour too unchary out:
There's something in me that reproves my fault;
But such a headstrong potent fault it is,
That it but mocks reproof.",836,18717
631576,1765,"With the same 'havior that your passion bears
Goes on my master's grief.",1238,18717
631577,1767,"Here, wear this jewel for me, 'tis my picture;
Refuse it not; it hath no tongue to vex you;
And I beseech you come again to-morrow.
What shall you ask of me that I'll deny,
That honour saved may upon asking give?",836,18717
631578,1772,"Nothing but this; your true love for my master.",1238,18717
631579,1773,"How with mine honour may I give him that
Which I have given to you?",836,18717
631580,1775,"I will acquit you.",1238,18717
631581,1776,"Well, come again to-morrow: fare thee well:
A fiend like thee might bear my soul to hell.",836,18717
631582,1778,[Exit],1261,18717
631583,1779,"[Re-enter SIR TOBY BELCH and FABIAN]",1261,18717
631584,1780,"Gentleman, God save thee.",159,18717
631585,1781,"And you, sir.",1238,18717
631586,1782,"That defence thou hast, betake thee to't: of what
nature the wrongs are thou hast done him, I know
not; but thy intercepter, full of despite, bloody as
the hunter, attends thee at the orchard-end:
dismount thy tuck, be yare in thy preparation, for
thy assailant is quick, skilful and deadly.",159,18717
631587,1788,"You mistake, sir; I am sure no man hath any quarrel
to me: my remembrance is very free and clear from
any image of offence done to any man.",1238,18717
631588,1791,"You'll find it otherwise, I assure you: therefore,
if you hold your life at any price, betake you to
your guard; for your opposite hath in him what
youth, strength, skill and wrath can furnish man withal.",159,18717
631589,1795,"I pray you, sir, what is he?",1238,18717
631590,1796,"He is knight, dubbed with unhatched rapier and on
carpet consideration; but he is a devil in private
brawl: souls and bodies hath he divorced three; and
his incensement at this moment is so implacable,
that satisfaction can be none but by pangs of death
and sepulchre. Hob, nob, is his word; give't or take't.",159,18717
631591,1802,"I will return again into the house and desire some
conduct of the lady. I am no fighter. I have heard
of some kind of men that put quarrels purposely on
others, to taste their valour: belike this is a man
of that quirk.",1238,18717
631592,1807,"Sir, no; his indignation derives itself out of a
very competent injury: therefore, get you on and
give him his desire. Back you shall not to the
house, unless you undertake that with me which with
as much safety you might answer him: therefore, on,
or strip your sword stark naked; for meddle you
must, that's certain, or forswear to wear iron about you.",159,18717
631593,1814,"This is as uncivil as strange. I beseech you, do me
this courteous office, as to know of the knight what
my offence to him is: it is something of my
negligence, nothing of my purpose.",1238,18717
631594,1818,"I will do so. Signior Fabian, stay you by this
gentleman till my return.",159,18717
631595,1820,[Exit],1261,18717
631596,1821,"Pray you, sir, do you know of this matter?",1238,18717
631597,1822,"I know the knight is incensed against you, even to a
mortal arbitrement; but nothing of the circumstance more.",391,18717
631598,1824,"I beseech you, what manner of man is he?",1238,18717
631599,1825,"Nothing of that wonderful promise, to read him by
his form, as you are like to find him in the proof
of his valour. He is, indeed, sir, the most skilful,
bloody and fatal opposite that you could possibly
have found in any part of Illyria. Will you walk
towards him? I will make your peace with him if I
can.",391,18717
631600,1832,"I shall be much bound to you for't: I am one that
had rather go with sir priest than sir knight: I
care not who knows so much of my mettle.",1238,18717
631601,1835,[Exeunt],1261,18717
631602,1836,"[Re-enter SIR TOBY BELCH, with SIR ANDREW]",1261,18717
631603,1837,"Why, man, he's a very devil; I have not seen such a
firago. I had a pass with him, rapier, scabbard and
all, and he gives me the stuck in with such a mortal
motion, that it is inevitable; and on the answer, he
pays you as surely as your feet hit the ground they
step on. They say he has been fencer to the Sophy.",159,18717
631604,1843,"Pox on't, I'll not meddle with him.",60,18717
631605,1844,"Ay, but he will not now be pacified: Fabian can
scarce hold him yonder.",159,18717
631606,1846,"Plague on't, an I thought he had been valiant and so
cunning in fence, I'ld have seen him damned ere I'ld
have challenged him. Let him let the matter slip,
and I'll give him my horse, grey Capilet.",60,18717
631607,1850,"I'll make the motion: stand here, make a good show
on't: this shall end without the perdition of souls.
[Aside]
Marry, I'll ride your horse as well as I ride you.
[Re-enter FABIAN and VIOLA]
[To FABIAN]
I have his horse to take up the quarrel:
I have persuaded him the youth's a devil.",159,18717
631608,1858,"He is as horribly conceited of him; and pants and
looks pale, as if a bear were at his heels.",391,18717
631609,1860,"[To VIOLA] There's no remedy, sir; he will fight
with you for's oath sake: marry, he hath better
bethought him of his quarrel, and he finds that now
scarce to be worth talking of: therefore draw, for
the supportance of his vow; he protests he will not hurt you.",159,18717
631610,1865,"[Aside] Pray God defend me! A little thing would
make me tell them how much I lack of a man.",1238,18717
631611,1867,"Give ground, if you see him furious.",391,18717
631612,1868,"Come, Sir Andrew, there's no remedy; the gentleman
will, for his honour's sake, have one bout with you;
he cannot by the duello avoid it: but he has
promised me, as he is a gentleman and a soldier, he
will not hurt you. Come on; to't.",159,18717
631613,1873,"Pray God, he keep his oath!",60,18717
631614,1874,"I do assure you, 'tis against my will.",1238,18717
631615,1875,"[They draw]",1261,18717
631616,1876,"[Enter ANTONIO]",1261,18717
631617,1877,"Put up your sword. If this young gentleman
Have done offence, I take the fault on me:
If you offend him, I for him defy you.",116,18717
631618,1880,"You, sir! why, what are you?",159,18717
631619,1881,"One, sir, that for his love dares yet do more
Than you have heard him brag to you he will.",116,18717
631620,1883,"Nay, if you be an undertaker, I am for you.",159,18717
631621,1884,"[They draw]",1261,18717
631622,1885,"[Enter Officers]",1261,18717
631623,1886,"O good Sir Toby, hold! here come the officers.",391,18717
631624,1887,"I'll be with you anon.",159,18717
631625,1888,"Pray, sir, put your sword up, if you please.",1238,18717
631626,1889,"Marry, will I, sir; and, for that I promised you,
I'll be as good as my word: he will bear you easily
and reins well.",60,18717
631627,1892,"This is the man; do thy office.",446,18717
631628,1893,"Antonio, I arrest thee at the suit of Count Orsino.",1015,18717
631629,1894,"You do mistake me, sir.",116,18717
631630,1895,"No, sir, no jot; I know your favour well,
Though now you have no sea-cap on your head.
Take him away: he knows I know him well.",446,18717
631631,1898,"I must obey.
[To VIOLA]
This comes with seeking you:
But there's no remedy; I shall answer it.
What will you do, now my necessity
Makes me to ask you for my purse? It grieves me
Much more for what I cannot do for you
Than what befalls myself. You stand amazed;
But be of comfort.",116,18717
631632,1907,"Come, sir, away.",1015,18717
631633,1908,"I must entreat of you some of that money.",116,18717
631634,1909,"What money, sir?
For the fair kindness you have show'd me here,
And, part, being prompted by your present trouble,
Out of my lean and low ability
I'll lend you something: my having is not much;
I'll make division of my present with you:
Hold, there's half my coffer.",1238,18717
631635,1916,"Will you deny me now?
Is't possible that my deserts to you
Can lack persuasion? Do not tempt my misery,
Lest that it make me so unsound a man
As to upbraid you with those kindnesses
That I have done for you.",116,18717
631636,1922,"I know of none;
Nor know I you by voice or any feature:
I hate ingratitude more in a man
Than lying, vainness, babbling, drunkenness,
Or any taint of vice whose strong corruption
Inhabits our frail blood.",1238,18717
631637,1928,"O heavens themselves!",116,18717
631638,1929,"Come, sir, I pray you, go.",1015,18717
631639,1930,"Let me speak a little. This youth that you see here
I snatch'd one half out of the jaws of death,
Relieved him with such sanctity of love,
And to his image, which methought did promise
Most venerable worth, did I devotion.",116,18717
631640,1935,"What's that to us? The time goes by: away!",446,18717
631641,1936,"But O how vile an idol proves this god
Thou hast, Sebastian, done good feature shame.
In nature there's no blemish but the mind;
None can be call'd deform'd but the unkind:
Virtue is beauty, but the beauteous evil
Are empty trunks o'erflourish'd by the devil.",116,18717
631642,1942,"The man grows mad: away with him! Come, come, sir.",446,18717
631643,1943,"Lead me on.",116,18717
631644,1944,"[Exit with Officers]",1261,18717
631645,1945,"Methinks his words do from such passion fly,
That he believes himself: so do not I.
Prove true, imagination, O, prove true,
That I, dear brother, be now ta'en for you!",1238,18717
631646,1949,"Come hither, knight; come hither, Fabian: we'll
whisper o'er a couplet or two of most sage saws.",159,18717
631647,1951,"He named Sebastian: I my brother know
Yet living in my glass; even such and so
In favour was my brother, and he went
Still in this fashion, colour, ornament,
For him I imitate: O, if it prove,
Tempests are kind and salt waves fresh in love.",1238,18717
631648,1957,[Exit],1261,18717
631649,1958,"A very dishonest paltry boy, and more a coward than
a hare: his dishonesty appears in leaving his
friend here in necessity and denying him; and for
his cowardship, ask Fabian.",159,18717
631650,1962,"A coward, a most devout coward, religious in it.",391,18717
631651,1963,"'Slid, I'll after him again and beat him.",60,18717
631652,1964,"Do; cuff him soundly, but never draw thy sword.",159,18717
631653,1965,"An I do not,--",60,18717
631654,1966,"Come, let's see the event.",391,18717
631655,1967,"I dare lay any money 'twill be nothing yet.",159,18717
631656,1968,[Exeunt],1261,18717
631657,1971,"[Enter SEBASTIAN and Clown]",1261,18718
631658,1972,"Will you make me believe that I am not sent for you?",401,18718
631659,1973,"Go to, go to, thou art a foolish fellow:
Let me be clear of thee.",976,18718
631660,1975,"Well held out, i' faith! No, I do not know you; nor
I am not sent to you by my lady, to bid you come
speak with her; nor your name is not Master Cesario;
nor this is not my nose neither. Nothing that is so is so.",401,18718
631661,1979,"I prithee, vent thy folly somewhere else: Thou
know'st not me.",976,18718
631662,1981,"Vent my folly! he has heard that word of some
great man and now applies it to a fool. Vent my
folly! I am afraid this great lubber, the world,
will prove a cockney. I prithee now, ungird thy
strangeness and tell me what I shall vent to my
lady: shall I vent to her that thou art coming?",401,18718
631663,1987,"I prithee, foolish Greek, depart from me: There's
money for thee: if you tarry longer, I shall give
worse payment.",976,18718
631664,1990,"By my troth, thou hast an open hand. These wise men
that give fools money get themselves a good
report--after fourteen years' purchase.",401,18718
631665,1993,"[Enter SIR ANDREW, SIR TOBY BELCH, and FABIAN]",1261,18718
631666,1994,"Now, sir, have I met you again? there's for you.",60,18718
631667,1995,"Why, there's for thee, and there, and there. Are all
the people mad?",976,18718
631668,1997,"Hold, sir, or I'll throw your dagger o'er the house.",159,18718
631669,1998,"This will I tell my lady straight: I would not be
in some of your coats for two pence.",401,18718
631670,2000,[Exit],1261,18718
631671,2001,"Come on, sir; hold.",159,18718
631672,2002,"Nay, let him alone: I'll go another way to work
with him; I'll have an action of battery against
him, if there be any law in Illyria: though I
struck him first, yet it's no matter for that.",60,18718
631673,2006,"Let go thy hand.",976,18718
631674,2007,"Come, sir, I will not let you go. Come, my young
soldier, put up your iron: you are well fleshed; come on.",159,18718
631675,2009,"I will be free from thee. What wouldst thou now? If
thou darest tempt me further, draw thy sword.",976,18718
631676,2011,"What, what? Nay, then I must have an ounce or two
of this malapert blood from you.",159,18718
631677,2013,"[Enter OLIVIA]",1261,18718
631678,2014,"Hold, Toby; on thy life I charge thee, hold!",836,18718
631679,2015,Madam!,159,18718
631680,2016,"Will it be ever thus? Ungracious wretch,
Fit for the mountains and the barbarous caves,
Where manners ne'er were preach'd! out of my sight!
Be not offended, dear Cesario.
Rudesby, be gone!
[Exeunt SIR TOBY BELCH, SIR ANDREW, and FABIAN]
I prithee, gentle friend,
Let thy fair wisdom, not thy passion, sway
In this uncivil and thou unjust extent
Against thy peace. Go with me to my house,
And hear thou there how many fruitless pranks
This ruffian hath botch'd up, that thou thereby
Mayst smile at this: thou shalt not choose but go:
Do not deny. Beshrew his soul for me,
He started one poor heart of mine in thee.",836,18718
631681,2031,"What relish is in this? how runs the stream?
Or I am mad, or else this is a dream:
Let fancy still my sense in Lethe steep;
If it be thus to dream, still let me sleep!",976,18718
631682,2035,"Nay, come, I prithee; would thou'ldst be ruled by me!",836,18718
631683,2036,"Madam, I will.",976,18718
631684,2037,"O, say so, and so be!",836,18718
631685,2038,[Exeunt],1261,18718
631686,2040,"[Enter MARIA and Clown]",1261,18719
631687,2041,"Nay, I prithee, put on this gown and this beard;
make him believe thou art Sir Topas the curate: do
it quickly; I'll call Sir Toby the whilst.",738,18719
631688,2044,[Exit],1261,18719
631689,2045,"Well, I'll put it on, and I will dissemble myself
in't; and I would I were the first that ever
dissembled in such a gown. I am not tall enough to
become the function well, nor lean enough to be
thought a good student; but to be said an honest man
and a good housekeeper goes as fairly as to say a
careful man and a great scholar. The competitors enter.",401,18719
631690,2052,"[Enter SIR TOBY BELCH and MARIA]",1261,18719
631691,2053,"Jove bless thee, master Parson.",159,18719
631692,2054,"Bonos dies, Sir Toby: for, as the old hermit of
Prague, that never saw pen and ink, very wittily
said to a niece of King Gorboduc, 'That that is is;'
so I, being Master Parson, am Master Parson; for,
what is 'that' but 'that,' and 'is' but 'is'?",401,18719
631693,2059,"To him, Sir Topas.",159,18719
631694,2060,"What, ho, I say! peace in this prison!",401,18719
631695,2061,"The knave counterfeits well; a good knave.",159,18719
631696,2062,"[Within] Who calls there?",728,18719
631697,2063,"Sir Topas the curate, who comes to visit Malvolio
the lunatic.",401,18719
631698,2065,"Sir Topas, Sir Topas, good Sir Topas, go to my lady.",728,18719
631699,2066,"Out, hyperbolical fiend! how vexest thou this man!
talkest thou nothing but of ladies?",401,18719
631700,2068,"Well said, Master Parson.",159,18719
631701,2069,"Sir Topas, never was man thus wronged: good Sir
Topas, do not think I am mad: they have laid me
here in hideous darkness.",728,18719
631702,2072,"Fie, thou dishonest Satan! I call thee by the most
modest terms; for I am one of those gentle ones
that will use the devil himself with courtesy:
sayest thou that house is dark?",401,18719
631703,2076,"As hell, Sir Topas.",728,18719
631704,2077,"Why it hath bay windows transparent as barricadoes,
and the clearstores toward the south north are as
lustrous as ebony; and yet complainest thou of
obstruction?",401,18719
631705,2081,"I am not mad, Sir Topas: I say to you, this house is dark.",728,18719
631706,2082,"Madman, thou errest: I say, there is no darkness
but ignorance; in which thou art more puzzled than
the Egyptians in their fog.",401,18719
631707,2085,"I say, this house is as dark as ignorance, though
ignorance were as dark as hell; and I say, there
was never man thus abused. I am no more mad than you
are: make the trial of it in any constant question.",728,18719
631708,2089,"What is the opinion of Pythagoras concerning wild fowl?",401,18719
631709,2090,"That the soul of our grandam might haply inhabit a bird.",728,18719
631710,2091,"What thinkest thou of his opinion?",401,18719
631711,2092,"I think nobly of the soul, and no way approve his opinion.",728,18719
